FileID_csv,Intercept,umol.L.sec,Temp.C,date,start_time,stop_time,colony_number,site,sample_ID,SGD_dil,light_dark,run_block,blank,chamber_channel,date_coral_collected,date_water_collected,color_code,new_colonynumber,SGD_number,weight_g,volume_mL,SA_cm2,spc,salinity,mV,pH,DO_percent,mg_L,temp_C,pH_night,TrisCalDate,phosphate_umolL,silicate_umolL,NN_umolL,ammonia_umolL,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,dieselBandII,Petroleum,Lignin,BIX,HIX,FI,M_to_C,JP5_empirical,JP5_normalized,Diesel_Chen,Ch.Volume.mL,Ch.Volume.L,umol.sec,date_block
Cabral_Day4_Col8_Dil4_Dark_06112023_O2.csv,125.244101,-0.022958132,27.59924138,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil4_Dark,4,DARK,RUN11,0,4,NA,6/7/23,yellow,16,0.05,27.6969,14,132.83854,55.2,36.5,-74.9,8.06,67.1,4.3,27.788,NA,6/14/23,0.03,3.79,0.14,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,-0.014601371952,6/11/23
Cabral_Day4_Col8_Dil4_Light_06112023_O2.csv,129.9229421,0.025338931,26.87389785,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil4_Light,4,LIGHT,RUN11,0,4,NA,6/7/23,yellow,16,0.05,27.6969,14,132.83854,55.2,36.5,-74.9,8.06,67.1,4.3,27.788,NA,6/14/23,0.03,3.79,0.14,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,0.016115560116,6/11/23
Cabral_Day4_Col8_Dil5_Dark_06112023_O2.csv,133.2185033,-0.018387793,27.4145977,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil5_Dark,5,DARK,RUN11,0,5,NA,6/7/23,yellow,16,0.1,22.5343,12,98.33333,55.2,36.5,-74.7,8.06,63.1,4.02,27.779,NA,6/14/23,0.03,4.33,0.45,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,-0.011731411934,6/11/23
Cabral_Day4_Col8_Dil5_Light_06112023_O2.csv,132.2762514,0.014973461,26.65119892,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil5_Light,5,LIGHT,RUN11,0,5,NA,6/7/23,yellow,16,0.1,22.5343,12,98.33333,55.2,36.5,-74.7,8.06,63.1,4.02,27.779,NA,6/14/23,0.03,4.33,0.45,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,0.009553068118,6/11/23
Cabral_Day4_Col8_Dil6_Dark_06112023_O2.csv,125.4790672,-0.011092344,27.61447126,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil6_Dark,6,DARK,RUN11,0,6,NA,6/7/23,yellow,16,0.5,16.7954,8,63.46354,54.9,36.3,-76.8,8.09,65.8,4.16,27.685,NA,6/14/23,0.04,6.59,0.6,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.642,-0.007121284848,6/11/23
Cabral_Day4_Col8_Dil6_Light_06112023_O2.csv,121.770951,0.007236794,26.81708602,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil6_Light,6,LIGHT,RUN11,0,6,NA,6/7/23,yellow,16,0.5,16.7954,8,63.46354,54.9,36.3,-76.8,8.09,65.8,4.16,27.685,NA,6/14/23,0.04,6.59,0.6,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.642,0.004646021748000001,6/11/23
Cabral_Day4_Col8_Dil7_Dark_06112023_O2.csv,133.9200578,-0.014325104,27.75801149,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil7_Dark,7,DARK,RUN11,0,7,NA,6/7/23,yellow,16,1,25.7629,13,92.48438,54.7,36.2,-74,8.05,64.8,4.15,27.602,NA,6/14/23,0.05,9.41,0.46,10.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,0.637,-0.009125091248,6/11/23
Cabral_Day4_Col8_Dil7_Light_06112023_O2.csv,119.2439778,0.01368707,26.85378495,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil7_Light,7,LIGHT,RUN11,0,7,NA,6/7/23,yellow,16,1,25.7629,13,92.48438,54.7,36.2,-74,8.05,64.8,4.15,27.602,NA,6/14/23,0.05,9.41,0.46,10.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,0.637,0.00871866359,6/11/23
Cabral_Day4_Col8_Dil8_Dark_06112023_O2.csv,137.5729859,-0.026525976,27.62301149,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil8_Dark,8,DARK,RUN11,0,9,NA,6/7/23,yellow,16,2,29.0183,14,135.30208,54.4,35.9,-74,8.05,65.7,4.24,27.452,NA,6/14/23,0.06,13.9,0.17,23.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,-0.016870520736,6/11/23
Cabral_Day4_Col8_Dil8_Light_06112023_O2.csv,132.0617467,0.019999936,26.70972581,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil8_Light,8,LIGHT,RUN11,0,9,NA,6/7/23,yellow,16,2,29.0183,14,135.30208,54.4,35.9,-74,8.05,65.7,4.24,27.452,NA,6/14/23,0.06,13.9,0.17,23.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,0.012719959296,6/11/23
Cabral_Day4_Col8_Dil9_Dark_06112023_O2.csv,146.523733,-0.009680522,27.76805747,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil9_Dark,9,DARK,RUN11,0,10,NA,6/7/23,yellow,16,4,16.4498,8,61.42708,53.3,35.1,-76.1,8.08,64.1,4.15,27.734,NA,6/14/23,0.06,23.61,1.31,18.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.642,-0.006214895124,6/11/23
Cabral_Day4_Col8_Dil9_Light_06112023_O2.csv,137.2530195,0.007884083,26.87657527,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil9_Light,9,LIGHT,RUN11,0,10,NA,6/7/23,yellow,16,4,16.4498,8,61.42708,53.3,35.1,-76.1,8.08,64.1,4.15,27.734,NA,6/14/23,0.06,23.61,1.31,18.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.642,0.0050615812860000005,6/11/23
Cabral_Day5_Blank_Dil1_Dark_06122023_O2.csv,168.0909678,-9.02e-4,27.58181481,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil1_Dark,1,DARK,RUN15,1,1,NA,6/7/23,N/A,BLANK,0,N/A,0,0,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-5.863e-4,6/12/23
Cabral_Day5_Blank_Dil1_Light_06122023_O2.csv,160.1741547,-0.001077025,26.94315068,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil1_Light,1,LIGHT,RUN15,1,1,NA,6/7/23,N/A,BLANK,0,N/A,0,0,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-7.000662499999999e-4,6/12/23
Cabral_Day5_Blank_Dil2_Dark_06122023_O2.csv,160.1504262,-0.001714496,27.42796296,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil2_Dark,2,DARK,RUN15,1,2,NA,6/7/23,N/A,BLANK,0.01,N/A,0,0,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-0.0011144224,6/12/23
Cabral_Day5_Blank_Dil2_Light_06122023_O2.csv,152.4455931,-0.002053689,26.96680822,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil2_Light,2,LIGHT,RUN15,1,2,NA,6/7/23,N/A,BLANK,0.01,N/A,0,0,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-0.0013348978500000001,6/12/23
Cabral_Day5_Blank_Dil3_Dark_06122023_O2.csv,121.0737709,-0.001849761,27.5844537,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil3_Dark,3,DARK,RUN15,1,3,NA,6/7/23,N/A,BLANK,0.03,N/A,0,0,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-0.00120234465,6/12/23
Cabral_Day5_Blank_Dil3_Light_06122023_O2.csv,121.515603,-0.002003563,27.06420091,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil3_Light,3,LIGHT,RUN15,1,3,NA,6/7/23,N/A,BLANK,0.03,N/A,0,0,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-0.00130231595,6/12/23
Cabral_Day5_Blank_Dil4_Dark_06122023_O2.csv,164.4168379,-0.001291857,27.42017593,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil4_Dark,4,DARK,RUN15,1,4,NA,6/7/23,N/A,BLANK,0.05,N/A,0,0,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-8.3970705e-4,6/12/23
Cabral_Day5_Blank_Dil4_Light_06122023_O2.csv,155.4609651,-0.001543219,27.02424658,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil4_Light,4,LIGHT,RUN15,1,4,NA,6/7/23,N/A,BLANK,0.05,N/A,0,0,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-0.00100309235,6/12/23
Cabral_Day5_Blank_Dil5_Dark_06122023_O2.csv,166.0502645,-9.93e-4,27.33013889,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil5_Dark,5,DARK,RUN15,1,5,NA,6/7/23,N/A,BLANK,0.1,N/A,0,0,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-6.4545e-4,6/12/23
Cabral_Day5_Blank_Dil5_Light_06122023_O2.csv,159.6027463,-0.0012599760000000001,26.83794521,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil5_Light,5,LIGHT,RUN15,1,5,NA,6/7/23,N/A,BLANK,0.1,N/A,0,0,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-8.189844000000001e-4,6/12/23
Cabral_Day5_Blank_Dil6_Dark_06122023_O2.csv,140.9598239,-3.25e-4,27.52308333,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil6_Dark,6,DARK,RUN15,1,6,NA,6/7/23,N/A,BLANK,0.5,N/A,0,0,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-2.1124999999999998e-4,6/12/23
Cabral_Day5_Blank_Dil6_Light_06122023_O2.csv,131.7198917,-7.41e-4,27.02908676,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil6_Light,6,LIGHT,RUN15,1,6,NA,6/7/23,N/A,BLANK,0.5,N/A,0,0,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-4.8165e-4,6/12/23
Cabral_Day5_Blank_Dil7_Dark_06122023_O2.csv,94.42689706,-0.001617979,27.12337963,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil7_Dark,7,DARK,RUN15,1,7,NA,6/7/23,N/A,BLANK,1,N/A,0,0,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-0.0010516863500000001,6/12/23
Cabral_Day5_Blank_Dil7_Light_06122023_O2.csv,104.6036094,-0.001505785,26.91136073,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil7_Light,7,LIGHT,RUN15,1,7,NA,6/7/23,N/A,BLANK,1,N/A,0,0,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-9.7876025e-4,6/12/23
Cabral_Day5_Blank_Dil8_Dark_06122023_O2.csv,160.7452816,-4.2e-4,27.37647222,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil8_Dark,8,DARK,RUN15,1,9,NA,6/7/23,N/A,BLANK,2,N/A,0,0,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-2.73e-4,6/12/23
Cabral_Day5_Blank_Dil8_Light_06122023_O2.csv,153.0651716,-8.69e-4,26.81512785,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil8_Light,8,LIGHT,RUN15,1,9,NA,6/7/23,N/A,BLANK,2,N/A,0,0,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-5.6485e-4,6/12/23
Cabral_Day5_Blank_Dil9_Dark_06122023_O2.csv,150.8175986,-4.25e-4,27.43376852,6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil9_Dark,9,DARK,RUN15,1,10,NA,6/7/23,N/A,BLANK,4,N/A,0,0,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-2.7625e-4,6/12/23
Cabral_Day5_Blank_Dil9_Light_06122023_O2.csv,147.6089572,-0.001003686,27.01922374,6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil9_Light,9,LIGHT,RUN15,1,10,NA,6/7/23,N/A,BLANK,4,N/A,0,0,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-6.523959e-4,6/12/23
Cabral_Day5_Col10_Dil1_Dark_06122023_O2.csv,122.6826201,-0.016518326,26.97490667,6/12/23,12:28:00,12:56:00,10,Cabral,Cabral_Col10_Dil1_Dark,1,DARK,RUN14,0,1,NA,6/7/23,tan,18,0,22.5718,8,95.09896,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,0.03,2.58,0.23,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.642,-0.010604765292000001,6/12/23
Cabral_Day5_Col10_Dil1_Light_06122023_O2.csv,140.2937674,0.018168568,26.74406322,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil1_Light,1,LIGHT,RUN14,0,1,NA,6/7/23,tan,18,0,22.5718,8,95.09896,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,0.03,2.58,0.23,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.642,0.011664220656,6/12/23
Cabral_Day5_Col10_Dil2_Dark_06122023_O2.csv,144.6312036,-0.016061312,27.16085333,6/12/23,12:28:00,12:56:00,10,Cabral,Cabral_Col10_Dil2_Dark,2,DARK,RUN14,0,2,NA,6/7/23,tan,18,0.01,22.4575,7,73.56771,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,0.03,2.98,0.07,<0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,0.643,-0.010327423616000002,6/12/23
Cabral_Day5_Col10_Dil2_Light_06122023_O2.csv,145.4544583,0.012636884,26.73929885,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil2_Light,2,LIGHT,RUN14,0,2,NA,6/7/23,tan,18,0.01,22.4575,7,73.56771,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,0.03,2.98,0.07,<0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,0.643,0.008125516412,6/12/23
Cabral_Day5_Col10_Dil3_Dark_06122023_O2.csv,99.76994573,-0.015476119,27.09430303,6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil3_Dark,3,DARK,RUN14,0,3,NA,6/7/23,tan,18,0.03,34.9232,12,160.01042,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,0.07,3.15,0.8,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,-0.009873763922,6/12/23
Cabral_Day5_Col10_Dil3_Light_06122023_O2.csv,112.4809447,0.017373341,26.87367241,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil3_Light,3,LIGHT,RUN14,0,3,NA,6/7/23,tan,18,0.03,34.9232,12,160.01042,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,0.07,3.15,0.8,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,0.011084191558,6/12/23
Cabral_Day5_Col10_Dil4_Dark_06122023_O2.csv,138.7393418,-0.015301233,27.06314493,6/12/23,12:29:00,12:55:00,10,Cabral,Cabral_Col10_Dil4_Dark,4,DARK,RUN14,0,4,NA,6/7/23,tan,18,0.05,25.5783,12,99.38021,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,0.04,4.14,0.86,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,-0.009762186653999999,6/12/23
Cabral_Day5_Col10_Dil4_Light_06122023_O2.csv,149.9853486,0.014884124,26.77412069,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil4_Light,4,LIGHT,RUN14,0,4,NA,6/7/23,tan,18,0.05,25.5783,12,99.38021,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,0.04,4.14,0.86,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,0.009496071112,6/12/23
Cabral_Day5_Col10_Dil5_Dark_06122023_O2.csv,142.8993991,-0.01376049,26.96136232,6/12/23,12:30:00,12:56:00,10,Cabral,Cabral_Col10_Dil5_Dark,5,DARK,RUN14,0,5,NA,6/7/23,tan,18,0.1,24.5449,7,90.65104,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,0.04,3.67,0.51,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,0.643,-0.00884799507,6/12/23
Cabral_Day5_Col10_Dil5_Light_06122023_O2.csv,150.2175665,0.019220884,26.7216092,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil5_Light,5,LIGHT,RUN14,0,5,NA,6/7/23,tan,18,0.1,24.5449,7,90.65104,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,0.04,3.67,0.51,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,0.643,0.012359028412000001,6/12/23
Cabral_Day5_Col10_Dil6_Dark_06122023_O2.csv,117.4852731,-0.015552276,27.11415152,6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil6_Dark,6,DARK,RUN14,0,6,NA,6/7/23,tan,18,0.5,29.1279,11,127.89583,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,0.04,6.04,0.37,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0.639,-0.009937904364000001,6/12/23
Cabral_Day5_Col10_Dil6_Light_06122023_O2.csv,121.2121869,0.016967663,26.92209195,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil6_Light,6,LIGHT,RUN14,0,6,NA,6/7/23,tan,18,0.5,29.1279,11,127.89583,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,0.04,6.04,0.37,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0.639,0.010842336657,6/12/23
Cabral_Day5_Col10_Dil7_Dark_06122023_O2.csv,95.86319315,-0.011904308,27.02033333,6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil7_Dark,7,DARK,RUN14,0,7,NA,6/7/23,tan,18,1,29.1314,11,126.68229,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,0.06,9.83,0.31,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0.639,-0.007606852812,6/12/23
Cabral_Day5_Col10_Dil7_Light_06122023_O2.csv,111.7728274,0.015817454,26.79932759,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil7_Light,7,LIGHT,RUN14,0,7,NA,6/7/23,tan,18,1,29.1314,11,126.68229,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,0.06,9.83,0.31,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0.639,0.010107353106000002,6/12/23
Cabral_Day5_Col10_Dil8_Dark_06122023_O2.csv,143.4241968,-0.013090293,26.99142424,6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil8_Dark,8,DARK,RUN14,0,9,NA,6/7/23,tan,18,2,26.2201,9,89.07292,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,0.04,15.57,0.24,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,0.641,-0.008390877813,6/12/23
Cabral_Day5_Col10_Dil8_Light_06122023_O2.csv,147.8421814,0.01384597,26.67833908,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil8_Light,8,LIGHT,RUN14,0,9,NA,6/7/23,tan,18,2,26.2201,9,89.07292,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,0.04,15.57,0.24,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,0.641,0.008875266770000001,6/12/23
Cabral_Day5_Col10_Dil9_Dark_06122023_O2.csv,145.5120202,-0.010336913,27.27921212,6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil9_Dark,9,DARK,RUN14,0,10,NA,6/7/23,tan,18,4,24.4871,4,82.11979,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,0.07,25.7,0.32,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,0.646,-0.006677645798,6/12/23
Cabral_Day5_Col10_Dil9_Light_06122023_O2.csv,148.2031096,0.013174204,26.90052023,6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil9_Light,9,LIGHT,RUN14,0,10,NA,6/7/23,tan,18,4,24.4871,4,82.11979,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,0.07,25.7,0.32,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,0.646,0.008510535784,6/12/23
Cabral_Day5_Col9_Dil1_Dark_06122023_O2.csv,136.4967552,-0.014764739,26.5924,6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil1_Dark,1,DARK,RUN13,0,1,NA,6/7/23,blue,17,0,28.822,10,96.14063,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,0.03,2.58,0.23,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.64,-0.00944943296,6/12/23
Cabral_Day5_Col9_Dil1_Light_06122023_O2.csv,149.1799321,0.017138044,26.50840994,6/12/23,07:52:00,08:49:00,9,Cabral,Cabral_Col9_Dil1_Light,1,LIGHT,RUN13,0,1,NA,6/7/23,blue,17,0,28.822,10,96.14063,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,0.03,2.58,0.23,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.64,0.01096834816,6/12/23
Cabral_Day5_Col9_Dil2_Dark_06122023_O2.csv,146.258204,-0.010218393,26.5542,6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil2_Dark,2,DARK,RUN13,0,2,NA,6/7/23,blue,17,0.01,18.9872,16,59.51042,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,0.03,2.98,0.07,<0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,0.634,-0.006478461162,6/12/23
